Compound ID,measured log(solubility:mol/L),SMILES
CHEMBL2147569,3.8,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O
CHEMBL1809223,3.5,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(N4CCCC4)ccn23)n1
CHEMBL2325719,1.7,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1
CHEMBL129982,3.45,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1
CHEMBL562310,3.28,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1
CHEMBL1233689,1.51,CCCCSc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
CHEMBL191974,4.0,Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1
CHEMBL2062555,2.3,N#Cc1cnn2c(N)cc(-c3cccs3)nc12
CHEMBL1829409,1.39,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(OC)cc1
CHEMBL313206,0.53,Cc1cc(N)c2cc(NC(=O)CCCCC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1
CHEMBL421583,2.24,Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1
CHEMBL1903477,1.37,NC(=O)c1ccc(=O)n(Cc2ccc(F)c(F)c2)c1
CHEMBL2068881,3.92,COc1ccc(-c2cccc3c(N)c4c(nc23)CN(C2CCC2)C4=O)c(C)n1
CHEMBL564607,2.48,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1
CHEMBL201307,2.89,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1
CHEMBL1689134,0.54,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL2153184,2.61,CCCSc1nc(NC[C@H]2CC[C@H](C(=O)O)CC2)ccc1C(=O)NC1CCCCC1
CHEMBL1957850,2.3,Cc1ccccc1Cn1ccn2c(=O)cc(N3CCOCC3)nc12
CHEMBL464552,2.61,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12
CHEMBL1940315,1.4,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1
CHEMBL129529,1.93,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
CHEMBL2158819,2.17,O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL2321994,0.06,OCC[C@@]1(c2cc3ccccc3o2)CCCNC1
CHEMBL439871,3.18,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(C)(O)C3)c(Cc3ccccc3C(F)(F)F)sc21
CHEMBL467028,3.12,O=c1oc2ccc(O)cc2cc1-c1ccccc1
CHEMBL2010838,1.9,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cn2)CC1
CHEMBL1449167,1.06,Nc1n[nH]c(Nc2ccccc2)n1
CHEMBL1201,3.16,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
CHEMBL1762539,2.61,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCN(C)CC3)c2)n1
CHEMBL99689,1.2,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1
CHEMBL86754,2.19,Oc1c(I)cc(I)c2cccnc12
CHEMBL226781,1.78,O=c1[nH]n(CC#Cc2ccccc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
CHEMBL1944692,1.3,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1
CHEMBL809,3.15,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
CHEMBL2086676,3.7,Cc1cc(COc2cnc(N3CCN(C(=O)OC(C)(C)C)CC3)nc2)ccn1
CHEMBL2153304,2.28,CCCN(C)c1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1
CHEMBL288524,0.29,NC12CCC(c3ccccc3)(CC1)CC2
CHEMBL311862,2.7,COc1cc(-c2nn[nH]n2)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21
CHEMBL549344,1.24,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O
CHEMBL426851,1.61,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C
CHEMBL365472,3.1,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OC(C)C)cc1
CHEMBL20,-0.78,CC(=O)Nc1nnc(S(N)(=O)=O)s1
CHEMBL1689124,1.02,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL182878,2.9,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL1079772,2.65,Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12
CHEMBL11428,2.87,CC(C)C(NC(=O)Cn1c(C2CCCCC2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F
CHEMBL2035028,2.0,NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1
CHEMBL2062572,2.58,CC(=O)Nc1ccc2ccn(-c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1
CHEMBL408194,2.55,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C
CHEMBL254359,1.2,Nc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1
CHEMBL1789148,0.38,CCC(CCNC)Oc1cc(Cl)ccc1C#N
CHEMBL1477550,3.44,O=C(Nc1ccccc1)c1cc2ccccc2o1
CHEMBL371888,3.6,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC
CHEMBL2335893,3.08,COCCC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL11144,2.22,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F
CHEMBL216769,2.11,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCN1CCC(CO)CC1
CHEMBL213854,0.53,Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O
CHEMBL1950725,0.81,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)Cc2ccccc2)C1)C1CCCCC1
CHEMBL1916280,0.66,CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL2171014,2.0,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl
CHEMBL213029,1.68,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12
CHEMBL422329,2.16,N=C(N)Nc1cc(Cl)nc(-c2ccccc2)n1
CHEMBL2036594,2.8,COc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1
CHEMBL214376,3.1,CC(C)Oc1cc(OCCCN2CCCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12
CHEMBL2110360,3.13,CCN(CC)CCOc1ccc(N(C)C(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1OC
CHEMBL1934270,1.84,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1
CHEMBL378730,1.27,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O
CHEMBL1545465,2.42,COc1ccc(C(=O)C2CCN(C(=O)c3ccco3)CC2)cc1
CHEMBL411799,3.6,COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1
CHEMBL1870384,3.38,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC
CHEMBL2208437,1.21,CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1
CHEMBL2010843,2.5,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3c(s2)CCCC3)CC1
CHEMBL1689133,1.66,C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O
CHEMBL263655,1.2,Cn1sc(NCc2ccccc2)nc1=O
CHEMBL244936,3.3,Cc1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
CHEMBL2164687,3.65,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1
CHEMBL1945044,0.91,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1
CHEMBL57531,2.06,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1
CHEMBL2158832,1.26,O=C(O)c1cccc(CN2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
CHEMBL1212983,3.41,Cc1cc(C)c2c(N)c(C(=O)NCc3ccccc3)sc2n1
CHEMBL2086659,3.5,C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1
CHEMBL2087844,3.8,Cn1ncnc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12
CHEMBL1329237,3.37,CCN(CC)c1ccc(-c2nn3c(-c4[nH]nc5c4CCC5)nnc3s2)cc1
CHEMBL1972934,1.19,Nc1ncnc2sccc12
CHEMBL140642,3.0,CC(O)(C(=O)Nc1ccc2c(c1)-c1ccccc1S2(=O)=O)C(F)(F)F
CHEMBL914,0.42,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL1631472,1.59,Nc1c(C(=O)NC2CC2)nnc2c(-c3ncccn3)c(F)ccc12
CHEMBL389348,0.18,N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O
CHEMBL132293,1.09,O=C([C@@H](O)CO)N1CC=C(c2ccc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1
CHEMBL2178949,1.2,Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](C(=O)O)CC2)nc1C(N)=O
CHEMBL416,1.97,COc1c2occc2cc2ccc(=O)oc12
CHEMBL1818341,1.9,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1
CHEMBL1289114,2.55,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1
CHEMBL1626156,2.98,OCCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1
CHEMBL193240,3.95,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
CHEMBL151592,1.09,Cc1cccc(C(N)=O)c1NC(=O)c1ccccc1
CHEMBL1288960,-0.4,Cc1nnc(N)s1
CHEMBL2207657,3.0,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1
CHEMBL62746,0.36,N=C(N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1
CHEMBL1180267,0.51,CC(c1ccccn1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O
CHEMBL243978,3.27,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1
CHEMBL550904,3.61,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1
CHEMBL1952147,2.19,NS(=O)(=O)c1ccc(CCNc2ccc3nnc(-c4ccccc4)n3n2)cc1
CHEMBL33,-0.35,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL595,2.8,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
CHEMBL516441,4.05,CC[C@H](NC(=O)c1c(N)c(-c2cccc(F)c2)nc2ccccc12)c1ccccc1
CHEMBL480618,1.75,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1N1CCN(C)CC1
CHEMBL1940296,1.99,CNC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1
CHEMBL446519,1.6,N#Cc1nc(NC2CCOC2)c(N)c(N2CCOCC2)n1
CHEMBL237888,2.0,Cn1c(N)nc(CCc2ccccc2)cc1=O
CHEMBL521851,3.3,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
CHEMBL473967,1.32,CC1(C)Oc2ncnc(N)c2N=C1c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1
CHEMBL2171037,1.7,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
CHEMBL2335887,2.78,COCCC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL2158782,2.54,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
CHEMBL235851,3.3,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC
CHEMBL2325736,2.2,CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1
CHEMBL1684984,1.2,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
CHEMBL414017,2.22,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL1917430,0.79,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O
CHEMBL1783285,2.75,COc1cc(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c(OC)nn1
CHEMBL481400,2.3,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(F)cc4F)c3c2)CC1
CHEMBL519422,2.53,CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C
CHEMBL445102,2.25,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
CHEMBL2088094,3.63,CCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1
CHEMBL256322,0.95,CCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1
CHEMBL2164677,2.77,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1
CHEMBL1209430,3.23,O=S(=O)(Cc1cc(Cl)cc(Cl)c1)NCC(c1ccccc1)N1CCCCCC1
CHEMBL2171990,0.67,CS(=O)(=O)c1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1
CHEMBL2346967,2.9,N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1
CHEMBL1502,2.0,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
CHEMBL586702,3.04,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
CHEMBL1950842,1.46,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C
CHEMBL1345229,2.26,CC1CCN(C(=O)c2scc3c2OCCO3)CC1
CHEMBL448483,3.1,C[C@H](NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F
CHEMBL1538897,3.4,COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(Br)cc1
CHEMBL2335881,1.86,COCCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL1302214,0.98,Nc1ccc(S(=O)(=O)N2CCCC2)cc1
CHEMBL480818,3.89,CC[C@H](NC(=O)c1c(N)c(-c2ccccc2)nc2ccccc12)c1ccccc1
CHEMBL2171991,1.99,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccccc3)CC2)CC1
CHEMBL219445,4.04,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC
CHEMBL2070940,2.1,CCc1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1
CHEMBL1562923,2.5,Cc1ccc(-n2c(C)cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2C)cc1
CHEMBL1683934,2.16,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1
CHEMBL2011924,2.63,CNc1c(Cl)cnc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12
CHEMBL2088121,-0.62,COc1c(N2CCO[C@@H](CN(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL1870155,3.01,O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1
CHEMBL135,3.72,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL1405,3.4,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL1778653,2.77,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1
CHEMBL396043,4.37,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12
CHEMBL331019,3.6,O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1
CHEMBL203854,3.24,O=c1c(-c2ccc([N+](=O)[O-])cc2)coc2cc(O)cc(O)c12
CHEMBL380673,3.46,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21
CHEMBL2107486,2.1,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12
CHEMBL2087625,4.26,Cc1oc(C#N)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12
CHEMBL216749,2.7,COc1cc2c(NC(=O)Nc3c(Cl)cccc3Cl)ncnc2cc1OCC1CCN(C)CC1
CHEMBL1917450,-0.83,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O
CHEMBL2151319,2.74,C[C@H](Nc1ccc2ncn(-c3cc(C4CC4)[nH]n3)c2n1)c1ncc(F)cn1
CHEMBL1778633,-0.59,Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O
CHEMBL33899,3.89,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1
CHEMBL1950860,2.85,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C
CHEMBL101,0.45,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
CHEMBL1312533,2.79,CC(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1
CHEMBL1951032,2.4,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1
CHEMBL1077458,2.91,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
CHEMBL2314198,2.75,O=C(O)c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12
CHEMBL1689128,1.21,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1
CHEMBL1720347,1.52,Cc1nc2nc(-c3cccnc3)nn2c(O)c1Cc1ccccc1
CHEMBL1650732,1.91,Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
CHEMBL213294,2.94,COc1ccc(NC(=O)CSc2nnc(C)n2-c2ccc(C)cc2)cc1
CHEMBL1715893,-1.4,CC1CC(CN)CC(CO)C1
CHEMBL1486187,2.06,FC(F)(F)c1nnc2ccc(NCc3cccnc3)nn12
CHEMBL1683036,2.36,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
CHEMBL2216902,2.9,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1
CHEMBL61946,2.3,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1
CHEMBL1907194,1.38,OC1(c2ccccc2)CNCCc2ccccc21
CHEMBL126,0.67,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
CHEMBL2086689,3.4,C[C@@H]1CN(c2ncc(F)cn2)CCN1c1ncc(OCc2ccncc2C#N)cn1
CHEMBL425300,2.9,Cc1cnc(NC(=O)Cc2ccccc2)s1
CHEMBL301359,1.0,c1ccc2ncncc2c1
CHEMBL2325701,2.8,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3cc[nH]c23)n1
CHEMBL2059909,1.41,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1
CHEMBL1807817,2.54,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1
CHEMBL1064,3.7,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
CHEMBL1689129,1.1,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl
CHEMBL254370,2.14,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1
CHEMBL1223457,3.18,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccccc3CO)ccc12
CHEMBL184721,3.2,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL354788,1.2,NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21
CHEMBL561368,3.57,CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1
CHEMBL1464,0.86,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
CHEMBL173809,3.6,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1
CHEMBL326642,2.68,O=S(=O)(CCCOCCSc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
CHEMBL389791,2.83,C[C@@H](O)[C@@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12
CHEMBL51,2.9,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
CHEMBL1796296,2.48,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1
CHEMBL2163349,1.5,CS(=O)(=O)c1ccc2c3c([nH]c2c1)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3
CHEMBL2335911,3.45,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1
CHEMBL2179272,0.22,CC[C@@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1
CHEMBL186422,1.32,O=c1ccc2ccccc2[nH]1
CHEMBL452274,0.97,CN(CCO)Cc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1
CHEMBL1700458,1.17,COc1ccc(C=C2SC(=O)NC2=O)cc1OC
CHEMBL2158828,2.0,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL1978713,3.85,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1
CHEMBL424378,1.9,CCCc1c(OCc2cccc(NC(=O)c3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O
CHEMBL2207672,2.83,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl
CHEMBL1576727,2.92,COc1ccc(C(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)cc1
CHEMBL2177390,1.3,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1
CHEMBL2179666,-0.51,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O
CHEMBL22033,1.8,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)OC3CCCC3)cc21
CHEMBL2207285,3.67,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12
CHEMBL2031227,2.73,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
CHEMBL2164685,3.2,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cccc(F)c4c3C2)CC1
CHEMBL1624529,0.3,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12
CHEMBL1399152,2.58,O=[N+]([O-])c1ccc2c(c1)nc1n2CCCCC1
CHEMBL1824030,0.52,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(O)cc54)CC3)nc2N1
CHEMBL2177608,1.11,CC1(c2c(C(=O)NC3C4CC5CC(C4)CC3C5)cnn2-c2ccc(C(=O)O)cc2)CC1
CHEMBL250516,2.46,COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)nc2c1
CHEMBL2321993,0.12,OCC[C@]1(c2cc3ccccc3o2)CCCNC1
CHEMBL44227,3.65,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1
